bike_id,bike_start,bike_end,avg_duration_mins,total_trips,total_duration_hours,total_days_hired
1705,2015-01-04 15:22:00.000000 UTC,2022-09-09 21:38:00.000000 UTC,20.80262902,5829,2019.935278,1676
1706,2015-01-04 13:11:00.000000 UTC,2021-06-27 16:55:00.000000 UTC,20.69796521,5024,1732.074722,1416
1708,2015-02-17 19:19:00.000000 UTC,2021-03-09 22:23:00.000000 UTC,20.92405923,4245,1479.679722,1165
1709,2015-01-12 17:35:00.000000 UTC,2022-09-09 15:14:00.000000 UTC,21.35159192,4819,1713.821111,1357
1710,2015-01-08 15:26:00.000000 UTC,2020-07-31 17:53:00.000000 UTC,23.59225207,4543,1785.540278,1257
1711,2015-01-04 15:57:00.000000 UTC,2020-12-17 17:32:00.000000 UTC,21.16410149,4796,1691.364444,1319
1712,2015-01-04 09:17:00.000000 UTC,2017-05-12 20:15:00.000000 UTC,28.4675255,1863,883.9166667,507
1713,2015-01-09 09:08:00.000000 UTC,2022-02-24 10:48:00.000000 UTC,21.91221419,4843,1767.585278,1376
1714,2015-01-05 10:36:00.000000 UTC,2021-05-20 19:27:00.000000 UTC,22.66241859,4558,1720.455278,1212
1715,2015-01-09 18:08:00.000000 UTC,2022-09-04 09:31:00.000000 UTC,21.2538362,6445,2282.307778,1801
1716,2015-01-04 14:27:00.000000 UTC,2020-06-01 17:46:00.000000 UTC,21.74589523,2558,927.1,704
1717,2015-01-04 14:14:00.000000 UTC,2016-08-28 13:53:00.000000 UTC,29.13108108,1480,718.5666667,379
1718,2015-01-05 06:24:00.000000 UTC,2021-08-26 15:38:00.000000 UTC,23.62503462,5297,2085.303056,1474
1719,2015-01-05 07:51:00.000000 UTC,2021-02-01 17:22:00.000000 UTC,22.97886885,4496,1719.968333,1317
1720,2015-01-04 10:28:00.000000 UTC,2020-12-19 13:03:00.000000 UTC,22.06938878,5294,1945.784444,1429
1721,2015-01-05 07:28:00.000000 UTC,2022-09-09 07:57:00.000000 UTC,21.54763096,5799,2081.860278,1615
1723,2015-01-05 16:50:00.000000 UTC,2021-01-09 13:59:00.000000 UTC,21.86518749,5309,1933.975833,1449
1724,2015-01-05 09:08:00.000000 UTC,2022-06-16 17:37:00.000000 UTC,22.5368942,4396,1650.8275,1156
1725,2015-01-04 19:38:00.000000 UTC,2021-01-22 13:52:00.000000 UTC,21.04374089,4801,1683.85,1339
1726,2015-01-05 16:18:00.000000 UTC,2016-11-26 23:04:00.000000 UTC,18.55386351,1773,548.2666667,474
1727,2015-01-05 08:46:00.000000 UTC,2020-10-19 19:21:00.000000 UTC,19.62128701,4289,1402.595,1243
1728,2015-01-04 13:02:00.000000 UTC,2021-02-05 13:38:00.000000 UTC,20.70720422,5123,1767.705,1434
1729,2015-01-05 08:57:00.000000 UTC,2020-09-08 14:51:00.000000 UTC,21.65185974,4933,1778.700278,1337
1730,2015-01-04 12:14:00.000000 UTC,2021-01-17 13:30:00.000000 UTC,20.9475699,5330,1860.493333,1442
1731,2015-01-24 13:06:00.000000 UTC,2020-05-21 20:25:00.000000 UTC,22.43756256,3996,1494.341667,1123
1733,2015-01-04 14:41:00.000000 UTC,2022-04-19 16:53:00.000000 UTC,27.32531977,5607,2551.729444,1556
1734,2015-01-05 09:30:00.000000 UTC,2019-09-27 16:25:00.000000 UTC,20.25695392,4399,1484.834722,1112
1735,2015-01-09 14:38:00.000000 UTC,2020-04-06 13:33:00.000000 UTC,20.40398674,4981,1693.190833,1299
1736,2015-01-05 07:45:00.000000 UTC,2021-10-20 13:42:00.000000 UTC,21.32677817,5442,1933.983333,1507
1738,2015-01-05 11:17:00.000000 UTC,2017-06-14 08:44:00.000000 UTC,20.92572006,1979,690.2,534
1739,2015-01-08 18:26:00.000000 UTC,2020-11-23 21:27:00.000000 UTC,22.34905277,5173,1926.860833,1383
1740,2015-01-04 02:21:00.000000 UTC,2021-01-17 15:41:00.000000 UTC,21.54247807,4674,1677.8,1303
1741,2015-01-04 16:10:00.000000 UTC,2021-02-01 22:01:00.000000 UTC,20.54394189,4864,1665.428889,1327
1742,2015-01-05 08:04:00.000000 UTC,2020-05-24 16:45:00.000000 UTC,20.80252825,4722,1636.465556,1250
1743,2015-01-04 20:37:00.000000 UTC,2021-01-09 10:15:00.000000 UTC,24.05731436,5096,2042.866944,1389
1744,2015-01-06 06:28:00.000000 UTC,2020-02-02 20:12:00.000000 UTC,23.84171727,4121,1635.939167,1115
1745,2015-01-04 02:35:00.000000 UTC,2021-01-28 10:37:00.000000 UTC,26.56250734,5112,2261.7975,1333
1746,2019-01-07 14:31:00.000000 UTC,2020-08-05 11:26:00.000000 UTC,24.60552764,1194,489.65,325
1747,2015-01-09 07:19:00.000000 UTC,2019-07-11 18:39:00.000000 UTC,25.57274489,3700,1576.559722,1044
1748,2015-01-04 18:20:00.000000 UTC,2018-06-20 21:20:00.000000 UTC,24.70785988,3051,1253.923889,825
1749,2015-01-04 08:42:00.000000 UTC,2022-09-08 10:29:00.000000 UTC,20.91981859,6968,2428.093611,1827
1750,2015-01-19 12:48:00.000000 UTC,2015-04-17 18:43:00.000000 UTC,18.10087719,228,68.78333333,59
1751,2015-01-04 08:48:00.000000 UTC,2021-01-30 17:55:00.000000 UTC,21.42429991,5166,1844.632222,1380
1752,2015-01-17 22:30:00.000000 UTC,2020-10-17 12:28:00.000000 UTC,20.27749935,5109,1726.291111,1332
1753,2015-01-15 18:47:00.000000 UTC,2022-09-09 13:11:00.000000 UTC,25.09734723,4222,1766.016667,1160
1755,2015-01-05 08:06:00.000000 UTC,2022-09-09 21:22:00.000000 UTC,23.6813266,5550,2189.733333,1593
1756,2015-01-05 17:45:00.000000 UTC,2019-08-05 10:04:00.000000 UTC,19.61025545,4020,1313.560278,1106
1757,2015-01-05 18:51:00.000000 UTC,2022-09-09 09:56:00.000000 UTC,24.97445561,4778,1987.966667,1350
1758,2015-05-01 12:49:00.000000 UTC,2020-12-27 17:15:00.000000 UTC,22.12969414,4711,1736.443333,1200
1759,2015-01-05 06:33:00.000000 UTC,2022-09-09 20:34:00.000000 UTC,20.89590652,6494,2260.240556,1791
1760,2015-01-04 04:09:00.000000 UTC,2022-06-30 19:58:00.000000 UTC,24.02269229,6063,2427.493056,1677
1762,2015-01-04 15:54:00.000000 UTC,2019-07-12 13:36:00.000000 UTC,24.10360786,3595,1443.806111,1028
1763,2015-02-12 09:03:00.000000 UTC,2021-09-11 20:26:00.000000 UTC,23.51056122,5102,1999.181389,1404
1764,2015-01-04 00:50:00.000000 UTC,2017-08-31 19:34:00.000000 UTC,21.4940156,2008,719.3330556,552
1765,2015-01-04 16:11:00.000000 UTC,2021-02-10 10:09:00.000000 UTC,20.70236796,4038,1391.544167,1112
1766,2015-01-05 07:59:00.000000 UTC,2020-05-10 02:12:00.000000 UTC,20.86833131,4115,1431.219722,1094
1767,2015-01-04 12:06:00.000000 UTC,2019-05-31 19:09:00.000000 UTC,20.14755228,4066,1364.996667,1074
1768,2015-01-04 12:48:00.000000 UTC,2016-05-30 17:01:00.000000 UTC,21.66,1300,469.3,348
1769,2015-01-05 17:56:00.000000 UTC,2019-11-22 22:34:00.000000 UTC,21.66133658,3698,1334.338333,997
1770,2015-01-04 01:29:00.000000 UTC,2022-04-30 17:00:00.000000 UTC,22.27632209,5845,2169.3425,1570
1771,2015-01-19 14:49:00.000000 UTC,2022-09-08 09:14:00.000000 UTC,21.9856208,5604,2053.090556,1559
1772,2015-01-04 16:18:00.000000 UTC,2022-09-09 16:28:00.000000 UTC,20.54436821,5615,1921.240833,1630
1775,2015-01-29 15:21:00.000000 UTC,2021-03-26 09:31:00.000000 UTC,21.13348981,4581,1613.189722,1285
1776,2015-01-04 14:27:00.000000 UTC,2022-09-09 08:06:00.000000 UTC,23.76229568,6444,2552.070556,1744
1777,2015-01-04 14:49:00.000000 UTC,2018-07-07 13:43:00.000000 UTC,20.48606804,2778,946.7977778,757
1778,2015-01-06 07:28:00.000000 UTC,2022-09-07 18:07:00.000000 UTC,21.18425942,5921,2090.533333,1637
1779,2015-01-08 16:59:00.000000 UTC,2018-02-02 09:18:00.000000 UTC,18.50395062,2567,791.0438889,722
1781,2015-01-04 13:13:00.000000 UTC,2020-09-12 13:11:00.000000 UTC,22.23052936,3923,1453.506111,1090
1782,2015-01-04 11:25:00.000000 UTC,2016-07-09 22:26:00.000000 UTC,21.93290735,1252,457.6666667,352
1783,2015-01-05 08:05:00.000000 UTC,2022-04-03 10:32:00.000000 UTC,21.32562589,6528,2318.806389,1765
1784,2015-01-04 18:38:00.000000 UTC,2022-09-09 14:02:00.000000 UTC,23.21940294,5423,2097.873056,1533
1785,2015-01-04 20:24:00.000000 UTC,2022-04-26 18:17:00.000000 UTC,21.75653411,5687,2060.706389,1581
1786,2015-01-15 09:51:00.000000 UTC,2020-10-22 22:07:00.000000 UTC,24.09270943,4756,1909.347222,1310
1788,2015-01-06 20:04:00.000000 UTC,2022-09-09 20:06:00.000000 UTC,20.72946131,5996,2071.564167,1669
1789,2015-01-05 07:36:00.000000 UTC,2021-03-11 17:58:00.000000 UTC,23.61958197,4586,1804.929722,1308
1790,2016-07-01 08:39:00.000000 UTC,2022-06-07 09:21:00.000000 UTC,23.88548399,4364,1736.872778,1246
1791,2015-01-08 22:35:00.000000 UTC,2021-03-09 13:22:00.000000 UTC,21.43300027,4906,1751.790556,1334
1792,2015-01-04 10:43:00.000000 UTC,2018-09-22 15:14:00.000000 UTC,20.21037973,3049,1026.013611,806
1793,2015-01-16 08:37:00.000000 UTC,2022-07-02 15:59:00.000000 UTC,24.70978241,5378,2214.408333,1474
1794,2015-01-04 05:21:00.000000 UTC,2020-07-04 22:39:00.000000 UTC,22.34450414,4748,1767.450278,1290
1795,2015-01-05 10:23:00.000000 UTC,2022-06-19 15:00:00.000000 UTC,21.00859067,6510,2279.081944,1726
1796,2015-01-05 09:10:00.000000 UTC,2022-09-09 19:46:00.000000 UTC,21.21149761,5308,1875.096389,1531
1797,2015-01-09 05:54:00.000000 UTC,2022-05-05 09:16:00.000000 UTC,21.48960281,5030,1800.470556,1412
1798,2015-02-24 10:51:00.000000 UTC,2022-07-19 23:11:00.000000 UTC,20.91466608,4582,1597.183333,1207
1799,2015-01-06 00:38:00.000000 UTC,2019-07-02 21:33:00.000000 UTC,20.73857051,4157,1435.454722,1043
1800,2015-01-09 07:36:00.000000 UTC,2022-09-07 20:58:00.000000 UTC,21.80435123,5328,1936.226389,1530
1801,2015-01-04 01:18:00.000000 UTC,2021-01-18 16:06:00.000000 UTC,22.74586819,4901,1857.958333,1307
1802,2015-01-04 13:14:00.000000 UTC,2020-12-20 10:46:00.000000 UTC,20.07784246,4639,1552.017222,1294
1803,2015-01-04 10:01:00.000000 UTC,2022-09-09 13:29:00.000000 UTC,20.27996213,6255,2112.158056,1729
1804,2015-01-07 09:05:00.000000 UTC,2021-01-20 08:32:00.000000 UTC,21.36578214,5146,1831.759722,1398
1805,2015-01-10 18:11:00.000000 UTC,2022-09-06 13:00:00.000000 UTC,21.77483483,6107,2215.589444,1692
1806,2015-01-04 23:16:00.000000 UTC,2022-09-01 08:45:00.000000 UTC,20.51427542,5320,1818.248611,1431
1807,2015-01-04 13:59:00.000000 UTC,2021-01-23 16:17:00.000000 UTC,20.3946692,4475,1520.7625,1287
1808,2015-01-22 20:40:00.000000 UTC,2022-01-09 12:02:00.000000 UTC,21.19590436,4518,1595.698333,1159
1810,2015-01-19 09:02:00.000000 UTC,2016-09-12 11:22:00.000000 UTC,23.68781183,1403,553.9,357
1811,2015-01-09 12:55:00.000000 UTC,2017-06-08 01:56:00.000000 UTC,24.97558494,1966,818.3666667,545
1812,2015-01-06 08:44:00.000000 UTC,2022-07-09 04:20:00.000000 UTC,21.58117326,3665,1318.25,1017
1813,2015-01-05 13:51:00.000000 UTC,2022-09-09 16:23:00.000000 UTC,21.34498073,6226,2214.8975,1798
1815,2015-01-04 11:57:00.000000 UTC,2021-02-22 19:41:00.000000 UTC,22.7614166,5095,1931.685556,1416
1816,2015-01-04 12:16:00.000000 UTC,2022-05-26 09:22:00.000000 UTC,22.48028386,5849,2191.078333,1628
1817,2015-01-05 14:24:00.000000 UTC,2022-02-03 16:52:00.000000 UTC,21.37010119,4976,1771.581389,1383
1819,2015-01-13 05:12:00.000000 UTC,2017-08-20 14:14:00.000000 UTC,20.56712828,2061,705.4525,575
1820,2015-01-07 13:16:00.000000 UTC,2020-08-16 17:00:00.000000 UTC,20.38657245,3998,1358.425278,1107
1821,2015-01-07 16:35:00.000000 UTC,2021-03-12 16:32:00.000000 UTC,20.97600561,4044,1413.782778,1105
1822,2015-01-08 06:37:00.000000 UTC,2020-12-16 22:26:00.000000 UTC,22.5555401,4316,1621.743333,1227
1823,2015-01-06 06:58:00.000000 UTC,2018-04-30 08:37:00.000000 UTC,20.81009052,3132,1085.593056,796
1824,2015-01-17 23:42:00.000000 UTC,2020-12-15 20:52:00.000000 UTC,26.4329921,4644,2044.151389,1286
1825,2015-01-05 07:57:00.000000 UTC,2021-01-23 12:03:00.000000 UTC,24.61377289,4550,1866.544444,1256
1826,2015-01-05 10:36:00.000000 UTC,2020-12-27 16:13:00.000000 UTC,23.22756532,4735,1832.267778,1299
1827,2015-01-16 16:38:00.000000 UTC,2021-01-02 19:23:00.000000 UTC,23.77324958,4977,1971.198611,1310
1828,2015-01-07 19:06:00.000000 UTC,2016-06-11 00:22:00.000000 UTC,17.76368159,1206,357.05,350
1829,2015-01-06 15:45:00.000000 UTC,2022-06-21 20:18:00.000000 UTC,20.89707771,6230,2169.116667,1706
1830,2015-01-04 01:40:00.000000 UTC,2021-02-01 14:09:00.000000 UTC,23.01516319,4801,1841.213056,1330
1831,2015-01-05 08:23:00.000000 UTC,2021-03-13 14:35:00.000000 UTC,22.6777754,4679,1768.110556,1341
1833,2015-01-04 02:27:00.000000 UTC,2021-09-18 22:43:00.000000 UTC,25.27329709,3131,1317.16,808
1834,2015-01-06 08:22:00.000000 UTC,2020-10-31 17:15:00.000000 UTC,20.59250873,5059,1735.605278,1337
1835,2015-02-03 17:38:00.000000 UTC,2021-01-29 19:15:00.000000 UTC,23.00904997,4665,1788.186667,1334
1836,2015-01-04 13:24:00.000000 UTC,2018-12-25 19:11:00.000000 UTC,21.72492128,3176,1149.9725,867
1837,2015-03-03 09:06:00.000000 UTC,2021-02-16 15:37:00.000000 UTC,22.97239081,4251,1627.593889,1189
1838,2015-01-05 09:04:00.000000 UTC,2020-11-07 11:57:00.000000 UTC,21.77673801,4207,1526.186389,1130
1839,2015-01-04 09:38:00.000000 UTC,2020-01-01 01:17:00.000000 UTC,21.29080738,4337,1538.260833,1178
1840,2015-01-05 09:04:00.000000 UTC,2020-08-06 07:34:00.000000 UTC,19.95582441,4485,1491.365278,1230
1841,2015-01-06 09:06:00.000000 UTC,2022-09-08 10:46:00.000000 UTC,22.06125722,6237,2292.9,1722
1843,2015-01-04 16:00:00.000000 UTC,2022-09-09 17:06:00.000000 UTC,22.73541574,6733,2550.534722,1808
1844,2015-01-04 13:55:00.000000 UTC,2022-09-07 18:55:00.000000 UTC,21.82365104,5741,2087.432222,1597
1845,2015-01-07 13:49:00.000000 UTC,2018-10-13 18:48:00.000000 UTC,28.72756953,3068,1468.936389,819
1846,2015-01-15 18:22:00.000000 UTC,2016-06-03 18:59:00.000000 UTC,26.21750663,1131,494.2,313
1847,2015-01-04 08:14:00.000000 UTC,2020-12-21 15:36:00.000000 UTC,20.84799329,4870,1691.119722,1313
1848,2015-01-04 09:08:00.000000 UTC,2020-08-30 03:19:00.000000 UTC,21.18529151,4895,1728.013611,1348
1849,2015-01-05 08:15:00.000000 UTC,2022-08-17 06:20:00.000000 UTC,21.06760303,6035,2118.698611,1618
1850,2015-01-06 08:02:00.000000 UTC,2021-01-18 17:09:00.000000 UTC,22.72295046,4501,1704.6,1168
1851,2015-01-19 08:46:00.000000 UTC,2022-07-01 14:49:00.000000 UTC,21.45212323,4804,1717.6,1396
1852,2015-01-07 09:41:00.000000 UTC,2021-08-01 04:58:00.000000 UTC,26.814979,4286,1915.483333,1253
1853,2015-01-05 13:53:00.000000 UTC,2021-01-20 11:13:00.000000 UTC,22.38901505,3877,1445.957222,1101
1854,2015-01-05 08:22:00.000000 UTC,2022-08-30 20:03:00.000000 UTC,20.446909,6744,2296.869444,1828
1856,2015-01-05 08:53:00.000000 UTC,2022-09-05 10:04:00.000000 UTC,28.64935646,5102,2436.150278,1428
1857,2015-01-04 20:51:00.000000 UTC,2018-07-05 16:27:00.000000 UTC,20.45573517,2696,917.4397222,731
1858,2015-01-05 13:47:00.000000 UTC,2022-09-09 17:51:00.000000 UTC,21.20946088,5715,2019.494167,1609
1859,2015-01-09 09:39:00.000000 UTC,2022-08-16 08:24:00.000000 UTC,20.94389446,4892,1706.578333,1418
1860,2015-01-04 13:25:00.000000 UTC,2017-03-11 15:02:00.000000 UTC,23.38133498,1618,630.5166667,435
1861,2015-01-04 19:01:00.000000 UTC,2017-05-28 10:59:00.000000 UTC,20.63064067,1795,617.2,522
1862,2016-07-23 17:01:00.000000 UTC,2022-09-09 18:56:00.000000 UTC,23.33585165,4370,1698.85,1243
1863,2015-01-05 10:28:00.000000 UTC,2022-09-09 13:46:00.000000 UTC,23.48831776,5993,2345.7,1719
1864,2015-01-07 06:17:00.000000 UTC,2020-10-25 18:39:00.000000 UTC,23.73039651,4737,1871.932778,1308
1865,2015-01-09 16:41:00.000000 UTC,2019-02-26 20:28:00.000000 UTC,19.11815362,3387,1078.5825,935
1866,2015-01-04 13:10:00.000000 UTC,2022-09-09 22:07:00.000000 UTC,21.92095681,5705,2083.586944,1619
1867,2015-01-04 01:36:00.000000 UTC,2021-02-13 19:24:00.000000 UTC,22.45447438,4010,1499.958889,1106
1868,2015-01-04 02:23:00.000000 UTC,2020-09-18 20:15:00.000000 UTC,19.75604688,4636,1526.483889,1251
1869,2015-01-05 18:35:00.000000 UTC,2021-03-24 22:00:00.000000 UTC,22.56643621,5207,1958.390556,1329
1870,2015-01-04 15:53:00.000000 UTC,2018-11-11 14:50:00.000000 UTC,21.75574557,2954,1070.745278,774
1871,2015-01-04 11:28:00.000000 UTC,2022-09-09 20:34:00.000000 UTC,21.90943701,4637,1692.869167,1270
1872,2015-01-08 19:02:00.000000 UTC,2022-04-07 23:50:00.000000 UTC,20.98369628,5189,1814.74,1389
1873,2015-01-04 10:32:00.000000 UTC,2021-03-10 00:47:00.000000 UTC,19.18038987,4714,1505.980278,1305
1874,2015-01-07 16:37:00.000000 UTC,2022-09-09 14:16:00.000000 UTC,22.26260983,5351,1984.711667,1481
1875,2015-01-09 07:59:00.000000 UTC,2021-01-09 15:36:00.000000 UTC,21.36039659,4776,1699.575556,1262
1876,2015-01-05 07:39:00.000000 UTC,2019-10-16 21:49:00.000000 UTC,22.39077132,4181,1559.517222,1119
1877,2015-01-04 20:48:00.000000 UTC,2021-01-21 16:05:00.000000 UTC,21.00935026,5520,1931.109444,1444
1879,2015-01-05 17:07:00.000000 UTC,2022-09-09 19:56:00.000000 UTC,25.52395695,5267,2239.727222,1565
1880,2015-01-12 08:49:00.000000 UTC,2022-09-09 22:14:00.000000 UTC,21.0060342,7058,2470.659722,1816
1881,2015-01-05 09:01:00.000000 UTC,2019-11-29 17:32:00.000000 UTC,25.82412142,4421,1902.376944,1153
1882,2015-01-11 16:03:00.000000 UTC,2019-11-09 12:35:00.000000 UTC,21.44776646,3733,1333.693611,993
1883,2015-01-09 14:08:00.000000 UTC,2022-06-20 19:15:00.000000 UTC,25.56731325,6112,2603.178611,1714
1884,2015-01-05 08:25:00.000000 UTC,2021-03-09 20:40:00.000000 UTC,20.36236197,5648,1915.758889,1396
1885,2015-01-05 09:19:00.000000 UTC,2021-04-03 17:13:00.000000 UTC,22.14176942,4948,1825.588889,1337
1886,2015-01-04 09:42:00.000000 UTC,2021-01-20 09:26:00.000000 UTC,21.10063426,5022,1765.068056,1350
1887,2015-01-04 13:35:00.000000 UTC,2021-03-08 20:35:00.000000 UTC,21.79441426,4789,1738.467778,1310
1888,2015-01-05 18:28:00.000000 UTC,2020-12-27 15:20:00.000000 UTC,21.31122238,4845,1720.170833,1340
1889,2015-01-10 13:41:00.000000 UTC,2021-09-11 10:03:00.000000 UTC,22.75044561,4937,1871.9825,1347
1890,2015-01-05 08:21:00.000000 UTC,2016-09-17 16:28:00.000000 UTC,23.17973629,1441,556.7,414
1891,2015-01-05 21:45:00.000000 UTC,2022-07-28 21:47:00.000000 UTC,22.65865146,4034,1523.416667,1145
1892,2015-01-04 12:45:00.000000 UTC,2021-09-19 12:18:00.000000 UTC,20.99918685,5699,1994.222778,1444
1893,2015-01-04 13:22:00.000000 UTC,2017-09-06 10:25:00.000000 UTC,21.72158159,2196,794.2858333,591
1894,2015-01-06 19:44:00.000000 UTC,2021-01-05 16:19:00.000000 UTC,21.06866863,4762,1672.15,1294
1895,2015-01-06 07:40:00.000000 UTC,2022-05-21 17:57:00.000000 UTC,22.04250508,6074,2231.068889,1621
1896,2015-01-04 09:42:00.000000 UTC,2022-09-04 11:55:00.000000 UTC,22.02870476,5252,1927.511667,1523
1897,2015-01-05 18:57:00.000000 UTC,2016-04-17 09:55:00.000000 UTC,20.5694165,994,340.7666667,288
1898,2015-01-04 10:18:00.000000 UTC,2019-07-12 07:59:00.000000 UTC,22.28016376,3786,1405.878333,1058
1899,2015-01-04 16:23:00.000000 UTC,2020-10-27 18:22:00.000000 UTC,26.63653662,3822,1695.415556,1052
1901,2015-01-07 09:30:00.000000 UTC,2021-03-19 16:21:00.000000 UTC,21.63436443,5126,1847.574722,1434
1902,2015-01-06 08:34:00.000000 UTC,2016-01-30 10:42:00.000000 UTC,24.68065507,977,401.8833333,264
1903,2016-11-29 19:49:00.000000 UTC,2021-04-04 03:56:00.000000 UTC,21.49554282,3230,1156.101944,917
1904,2015-01-06 17:50:00.000000 UTC,2022-08-12 08:59:00.000000 UTC,24.51553017,5866,2396.801667,1624
1905,2015-01-05 08:57:00.000000 UTC,2021-09-02 23:48:00.000000 UTC,21.86207167,5109,1860.826667,1310
1906,2015-01-04 15:37:00.000000 UTC,2020-10-18 16:27:00.000000 UTC,21.51334049,4656,1669.076667,1247
1907,2015-02-20 07:30:00.000000 UTC,2021-02-21 15:47:00.000000 UTC,22.46138531,4966,1858.305278,1305
1908,2015-01-05 18:21:00.000000 UTC,2022-04-14 12:35:00.000000 UTC,23.18635794,5324,2057.016389,1535
1909,2015-01-04 16:02:00.000000 UTC,2022-09-07 21:23:00.000000 UTC,21.27279126,6180,2191.0975,1680
1910,2015-01-06 09:57:00.000000 UTC,2022-08-29 20:57:00.000000 UTC,21.61633489,4271,1538.3625,1231
1911,2015-01-11 12:08:00.000000 UTC,2022-04-22 11:10:00.000000 UTC,20.76391312,5391,1864.253333,1466
1913,2015-01-06 09:42:00.000000 UTC,2016-06-30 19:10:00.000000 UTC,21.45105954,991,354.3,303
1914,2015-01-09 14:43:00.000000 UTC,2019-04-15 09:37:00.000000 UTC,20.84209369,3260,1132.073056,928
1916,2015-01-11 13:41:00.000000 UTC,2022-09-09 12:07:00.000000 UTC,21.41305968,5190,1851.872778,1484
1917,2015-01-16 08:45:00.000000 UTC,2020-07-17 19:19:00.000000 UTC,22.01290918,4513,1655.003889,1214
1918,2015-01-06 08:03:00.000000 UTC,2021-08-06 00:29:00.000000 UTC,21.88881738,4274,1558.848611,1254
1919,2015-01-15 08:02:00.000000 UTC,2017-12-25 17:56:00.000000 UTC,20.39737247,2387,810.7955556,652
1920,2015-01-05 07:15:00.000000 UTC,2019-06-02 01:35:00.000000 UTC,20.23059165,3622,1219.5675,984
1923,2015-01-05 08:00:00.000000 UTC,2018-05-07 20:14:00.000000 UTC,19.42536,2503,809.39,709
1924,2015-01-05 08:49:00.000000 UTC,2022-06-26 19:39:00.000000 UTC,21.63912416,5195,1873.5875,1493
1925,2015-01-06 18:41:00.000000 UTC,2015-02-19 21:03:00.000000 UTC,15.15625,64,16.16666667,22
1926,2015-01-05 11:02:00.000000 UTC,2015-12-02 18:27:00.000000 UTC,20.45784543,854,291.1833333,235
1928,2015-01-04 00:11:00.000000 UTC,2022-09-09 18:23:00.000000 UTC,27.07035012,5125,2310.905556,1466
1929,2015-01-06 18:18:00.000000 UTC,2015-08-11 18:24:00.000000 UTC,20.29635762,604,204.3166667,152
1930,2015-01-07 15:26:00.000000 UTC,2022-09-09 22:11:00.000000 UTC,22.73031017,6160,2332.8875,1673
1931,2015-01-04 17:10:00.000000 UTC,2020-12-28 08:45:00.000000 UTC,21.32283852,4399,1563.319444,1164
1932,2015-01-04 11:41:00.000000 UTC,2018-09-23 12:24:00.000000 UTC,20.28701613,3101,1048.1625,848
1933,2015-01-15 07:52:00.000000 UTC,2020-07-31 23:59:00.000000 UTC,23.61227787,3714,1461.6,1104
1934,2015-01-06 08:14:00.000000 UTC,2021-07-16 01:00:00.000000 UTC,22.03079557,4723,1733.823611,1339
1935,2015-01-04 13:23:00.000000 UTC,2016-05-13 18:57:00.000000 UTC,22.42870906,1038,388.0166667,303
1936,2015-01-04 10:53:00.000000 UTC,2022-09-09 10:49:00.000000 UTC,24.64902676,4935,2026.15,1380
1937,2015-01-04 02:50:00.000000 UTC,2016-01-23 12:55:00.000000 UTC,17.59466328,787,230.7833333,233
1938,2015-01-04 16:27:00.000000 UTC,2017-12-28 20:16:00.000000 UTC,21.40527453,2396,853.3569444,662
1939,2015-01-04 14:35:00.000000 UTC,2021-04-08 09:46:00.000000 UTC,21.33402876,3548,1261.196667,1014
1940,2015-01-06 08:47:00.000000 UTC,2022-09-09 22:22:00.000000 UTC,21.56383057,5001,1797.345278,1436
1941,2015-01-05 07:54:00.000000 UTC,2021-02-01 12:58:00.000000 UTC,26.03200836,5349,2319.451944,1435
1942,2015-01-05 16:49:00.000000 UTC,2022-09-03 15:59:00.000000 UTC,22.12311404,5702,2101.695833,1626
1943,2015-01-07 08:44:00.000000 UTC,2022-09-09 10:29:00.000000 UTC,22.27837541,6223,2309.153611,1748
1944,2015-01-04 09:51:00.000000 UTC,2020-08-01 14:52:00.000000 UTC,26.63088041,4534,2011.519167,1237
1945,2015-01-04 10:29:00.000000 UTC,2022-05-26 18:16:00.000000 UTC,23.31173528,4034,1566.548611,1171
1946,2015-01-10 12:53:00.000000 UTC,2019-05-27 13:14:00.000000 UTC,20.6817163,3123,1076.483333,881
1947,2015-01-16 17:01:00.000000 UTC,2022-08-23 12:17:00.000000 UTC,22.2007288,6610,2445.410278,1793
1948,2015-01-04 14:04:00.000000 UTC,2020-09-20 19:56:00.000000 UTC,19.84762276,5133,1697.633333,1323
1950,2015-01-05 18:01:00.000000 UTC,2015-11-12 21:06:00.000000 UTC,60.26307922,669,671.9333333,171
1951,2015-01-05 07:56:00.000000 UTC,2022-09-09 13:23:00.000000 UTC,22.84733559,5318,2024.654722,1488
1952,2015-01-04 10:56:00.000000 UTC,2019-07-10 09:25:00.000000 UTC,20.71189064,3877,1338.333333,1042
1953,2015-01-04 14:00:00.000000 UTC,2019-08-31 19:03:00.000000 UTC,24.76269298,3803,1568.303889,1012
1954,2015-01-04 14:29:00.000000 UTC,2021-05-22 15:53:00.000000 UTC,22.20858068,5561,2057.625,1521
1955,2015-03-02 16:55:00.000000 UTC,2015-06-12 18:56:00.000000 UTC,18.25,100,30.41666667,30
1957,2015-01-04 12:09:00.000000 UTC,2022-09-06 09:15:00.000000 UTC,24.1043257,5109,2052.483333,1525
1958,2015-01-07 08:59:00.000000 UTC,2016-07-27 12:45:00.000000 UTC,16.01578947,190,50.71666667,60
1959,2015-01-04 07:47:00.000000 UTC,2022-03-31 23:42:00.000000 UTC,20.99843353,5907,2066.595833,1593
